,filename,txt,compra_de_terras,indeferido,cancelamento_titulo,ordem_servico,resgate_adm,titulo_aforamento,cotacao_eletronica,servidor_ferias,titulo_definitivo,apostilamento,filiacao_dominial,suspensao_revogacao_licitacao,prorrogar_prazo,retificacao,procedimento_adm,errata,processo_seletivo,servidor_diaria,cooperacao_tecnica,dispensa_licitacao,resultado_licitacao,regularizacao_fundiaria,contrato,servidor,ccdru,aviso_licitacao,analise_documentos,notifica_processo_adm,nao_onerosa,sem_efeito,permuta,onerosa,areas_rurais,terras_devolutas,outros,classificacao
0,DOE_2018-01-03.pdf,"26||3 portaria . governo do estado do pará instituto de terras do pará - iterpa atos administrativos extrato da(s) portaria(s) de homologação expedida(s) pelo ilmo. sr. presidente do instituto de terras do pará-iterpa, nos autos dos processos de regularização fundiária onerosa (compra) de terras, em que figuram como interessados: processo nome denominação área município portaria fazenda madrugada aurora do 2010/37971 giovani feriani 313ha83a62ca 1306/2017 ii pará goianésia do 2002/76731 josé monaski fazenda são joaquim 1480ha43a48ca 1307/2017 pará belém(pa), 28.12.2017                          daniel nunes lopes - presidente protocolo: 266523",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,onerosa
1,DOE_2018-01-03.pdf,"termo aditivo a contrato . extrato de termo aditivo nº: 003/2017 - contrato nº: 011/2014 contratante: instituto de terras do pará – iterpa cnpj: 05.089.495/0001-90 contratado: empresa de tecnologia da informação e comunicação do estado pará - prodepa cnpj: 05.089.613/0001-18 objeto do termo: prorrogação do prazo da vigência contratual, alteração de nomenclaturas e acrescimo e redução de valores. fundamentação legal: art. 24, xvi, da lei 8.666/93 e cláusula contratuais. justificativa: permanencia da necessidade de prestação de serviço de tecnologia da informação, bem como necessidade de ajuste de valores. vigência: 01/01/2018 a 31/12/2018 (12 meses). orçamento/ exercício: 2017/2018 - projeto atividade: 56.201.21.166.1424.8238 natureza de despesa: 339139 fonte: 0661 data assinatura: 28/12/2017 - ordenador: daniel nunes lopes - presidente iterpa protocolo: 265908",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
2,DOE_2018-01-03.pdf,"edital de notificação . governo do estado do pará instituto de terras do pará edital o instituto de terras do pará - iterpa, de acordo com o art. 10, inciso iii, da lei 7.289/2009, com os decretos n. 2.670/2010 e n. 353/2012, combinados com o art. 43 do decreto n. 2.135/2010, torna público a retifição de permutas de títulos do “projeto integrado trairão” por áreas de terras do estado, com as seguintes especif cações:",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,permuta
3,DOE_2018-01-04.pdf,"18||2 portaria governo do es. tado do pará instituto de terras do pará - iterpa atos administrativos extrato da(s) portaria(s) de homologação expedida(s) pelo ilmo. sr. presidente do instituto de terras do pará-iterpa, nos autos dos processos de regularização fundiária onerosa (compra) de terras, em que figuram como interessados: processo nome denominação área município portaria 2010/37971 giovani feriani lote 17 24ha89a30ca aurora do pará 1308/2017 belém(pa), 28.12.2017    daniel nunes lopes - presidente protocolo: 266788",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,onerosa
4,DOE_2018-01-04.pdf,"governo do estado do pará    instituto de terras do pará - iterpa    atos administrativos homologação das sentenças proferidas pelo ilmo. sr.presidente do instituto de terras do pará-iterpa, nos autos de doação de terras, município de belém, em que figura como interessado: processo nome  área portaria 2015/198731 ana maria de souza cunha oliveira 90,05m²  1309/201 belém(pa), 28/12/2017 daniel nunes lopes – presidente protocolo: 266796",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,nao_onerosa
5,DOE_2018-01-04.pdf,"errata errata do edital de comp. ra de terras, publicado no diário oficial do estado nº 33.523, de 22.12.2017, constante do processo administrativo nº. 2014/91793-iterpa, de interesse de josé newton fernandes da costa, município de santo antônio do tauá. onde se lê: município: castanhal; leia-se: município: santo antonio do tauá. belém(pa), 28 de dezembro de 2017. daniel nunes lopes - presidente protocolo: 266804",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,errata
6,DOE_2018-01-05.pdf,"17||3 outras matérias . extrato de rescisão unilateral de contrato nº 026/2017 o instituto de terras do pará - iterpa, cnpj: 05.089.495/0001-90, rod. augusto montenegro, s/n, km 09, bairro parque guajará, belém (pa), neste ato representado pelo seu presidente, sr. daniel nunes lopes, torna público a rescisão unilateral do contrato nº 026/2017, celebrado com a empresa layout móveis para escritório ltda - epp, cnpj nº 02.604.236/0001-62, rua josé michelon, nº 277, cep: 95.041- 310, bairro n. sra. de fátima, caixas do sul (rs), tendo como responsável o sr. marcos ricardo costi. 18||1 objeto: o contratante resolve rescindir, o contrato supra que tem por objeto o fornecimento de material permanente (poltronas etc). dos fundamentos: esta rescisão fundamenta-se na cláusula décima sétima, item a.2.1., com fundamento no art. 78 da lei 8.666/93, por determinação de ato unilateral da administração em função do interesse público em não mais adquirir o objeto ora contratado para ﬁ ns de contenção de despesas. da publicação: a publicação do extrato do presente termo de rescisão na imprensa oﬁ cial é condição indispensável para a sua eﬁ cácia, que nos termos do parágrafo único do art. 61, da lei nº 8.666, de 1993, ﬁ ca a cargo e às expensas do contratante, a ser realizada no prazo máximo de dez (10) dias a partir de assinatura. da quitação: são consideradas extintas as obrigações assumidas e convencionadas no contrato em referência, ora rescindido. belém (pa), 04 de janeiro de 2018 - daniel nunes lopes - presidente iterpa protocolo: 267053",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
7,DOE_2018-01-05.pdf,"prorrogação contrato temporários extrato termo aditivo de contrato administrativo temporário nome: karla santos de oliveira cargo/função: técnico em gestão de informática período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.717,62 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: potyguara prazeres de oliveira ferreira cargo/função: técnico em gestão de informática período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.717,62 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: max junior rodrigues da silva cargo/função: assistente técnico de informática período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.241,48 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: antonio corecha monteiro junior cargo/função: assistente técnico de informática período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.241,48 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: wilson douglas silva costa cargo/função: assistente técnico de informática período inicial: 13/02/2018 a 12/02/2019 valor do vencimento: r$1.241,48 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: walter luiz jardim rodrigues cargo/função: técnico em gestão de desenvolvimento agrário e fundiário período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.717,62 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: hélio de souza morais junior cargo/função: técnico em gestão de desenvolvimento agrário e fundiário período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.717,62 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: marília figueiredo rabelo cargo/função: assistente técnico em gestão de desenvolvimento agrário e fundiário 18||2 período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.241,48 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: eliene de fátima da trindade pinheiro cargo/função: assistente técnico em gestão de desenvolvimento agrário e fundiário período inicial: 01/02/2018 a 31/01/2019 valor do vencimento: r$1.241,48 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável:: daniel nunes lopes extrato termo aditivo de contrato administrativo temporário nome: danilo torres ferraz cargo/função: técnico em gestão de desenvolvimento agrário e fundiário período inicial: 13/02/2018 a 12/02/2019 valor do vencimento: r$1.717,62 dotação orçamentária: 319004 autorização: processo nº 2016/479616 ordenador responsável: daniel nunes lopes protocolo: 267395",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
8,DOE_2018-01-09.pdf,"19||3 portaria portaria nº 1314 , de  28  de dezembro  de 2017 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe confere o artigo 5º da lei estadual nº 4.584, de 08 de outubro de 1975, e considerando as diretrizes ﬁ xadas no decreto nº 73, de 06 de abril de 2011, que alterou o decreto nº 2.363, de 31 de julho de 2006, autorizando o dirigente desta autarquia a promover e adotar todos os atos e providências legais necessárias à efetivação dos resgates administrativos das terras aforadas pelo estado do pará, observadas as disposições que regulamentam os contratos dessa natureza; considerando, ainda, que o processo administrativo nº 2015/174854, tramitou regularmente recebendo pareceres favoráveis dos setores técnicos do órgão, resultando assim comprovados os requisitos essenciais exigidos para o resgate dos imóveis rurais concedidos em regime enﬁ têutico. resolve: i – fica autorizada a regularização fundiária da área aforada mediante resgate em regime especial da “fazenda novo horizonte”, com 1.991ha77a78ca (um mil, novecentos e noventa e um hectares, setenta e sete ares e setenta e oito centiares), situada no município de eldorado dos carajás, estado do pará, em favor de josé aquino rosso e marilisa cogo rosso. ii – a gerência de aforamento – gea, deverá adotar todas as medidas complementares à execução do resgate enﬁ têutico a que se refere esta portaria, inclusive quanto à lavratura e assinatura dos respectivos termos em livro próprio integrante do acervo fundiário do estado do pará, sob a guarda e responsabilidade do iterpa. iii – assumidas tais providências, deverá ser fornecido ao beneﬁ ciário o translado do termo de resgate contendo o inteiro teor do respectivo resgate, que será levado ao cartório de registro de imóveis, para ulteriores providências. publique-se daniel nunes lopes",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,regularizacao_fundiaria
9,DOE_2018-01-09.pdf,"presidente portaria nº 1315 , de 28 de dezembro de 2017 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe confere o artigo 5º da lei estadual nº 4.584, de 08 de outubro de 1975, e considerando as diretrizes ﬁ xadas no decreto nº 73, de 06 de abril de 2011, que alterou o decreto nº 2.363, de 31 de julho de 2006, autorizando o dirigente desta autarquia a promover e adotar todos os atos e providências legais necessárias à efetivação dos resgates administrativos das terras aforadas pelo estado do pará, observadas as disposições que regulamentam os contratos dessa natureza; considerando, ainda, que o processo administrativo nº 2015/174710, tramitou regularmente recebendo pareceres favoráveis dos setores técnicos do órgão, resultando assim comprovados os requisitos essenciais exigidos para o resgate dos imóveis rurais concedidos em regime enﬁ têutico. resolve: i – fica autorizada a regularização fundiária da área aforada mediante resgate em regime especial da “fazenda jatobá”, com 700ha79a71ca (setecentos hectares, setenta e nove ares e setenta e um centiares), situada no município de eldorado dos carajás, estado do pará, em favor de josé aquino rosso e marilisa cogo rosso. ii – a gerência de aforamento – gea, deverá adotar todas as medidas complementares à execução do resgate enﬁ têutico a que se refere esta portaria, inclusive quanto à lavratura e assinatura dos respectivos termos em livro próprio integrante do acervo fundiário do estado do pará, sob a guarda e responsabilidade do iterpa. iii – assumidas tais providências, deverá ser fornecido ao beneﬁ ciário o translado do termo de resgate contendo o inteiro teor do respectivo resgate, que será levado ao cartório de registro de imóveis, para ulteriores providências. publique-se daniel nunes lopes presidente protocolo: 267928",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,regularizacao_fundiaria
