,filename,txt,compra_de_terras,indeferido,cancelamento_titulo,ordem_servico,resgate_adm,titulo_aforamento,cotacao_eletronica,servidor_ferias,titulo_definitivo,apostilamento,filiacao_dominial,suspensao_revogacao_licitacao,prorrogar_prazo,retificacao,procedimento_adm,errata,processo_seletivo,servidor_diaria,cooperacao_tecnica,dispensa_licitacao,resultado_licitacao,regularizacao_fundiaria,contrato,servidor,ccdru,aviso_licitacao,analise_documentos,notifica_processo_adm,nao_onerosa,sem_efeito,permuta,onerosa,areas_rurais,terras_devolutas,outros,classificacao
0,DOE_2019-01-04.pdf,"12||1 licença para tratamento de saúde portaria nº 1174a/2018 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere o art. 5º alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975 e; considerando o laudo médico nº 44578 r e s o l v e: conceder, de acordo com o art.81, da lei nº 5.810/94, 12 (doze) dias, de licença saúde a servidora, maria das graça barbosa gama, bibliotecário, matrícula nº3166350/1, no período de 02 de outubro a 13 de outubro de 2018. publique-se. guilherme ferreira bentes resp.p/presidência protocolo: 397186",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
1,DOE_2019-01-07.pdf,"11||3 licença para tratamento de saúde . portaria nº 001/ 2019 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere o art. 5º alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975 e; considerando o laudo médico nº 44587 r e s o l v e: conceder, de acordo com o art.81, da lei nº 5.810/94, 15 (quinze) dias, de licença saúde ao servidor, josé luiz nazaré de carvalho, engenheiro, matrícula nº3166848/1, no período de 19 de outubro a 02 de novembro de 2018. publique-se. bruno yoheiji kono ramos presidente protocolo: 397317",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
2,DOE_2019-01-07.pdf,"aviso de licitação . pregão eletrônico nº 02/2019 – iterpa processo n.º 2018/389316 objeto: locação mensal de 02 (dois) servidores de processamento, 01 (um) storagee 02 (dois) nobreaks de mínima de 3000 va, incluindo serviços de monitoração, implantação e migração número: 02/2019 o objeto deste certame é a locação mensal de 02 (dois) servidores de processamento, 01 (hum) storagee 02 (dois) nobreaks de mínima de 3000 va, incluindo serviços de objeto: monitoração, implantação e migração, conforme especiﬁ cações, condições, características e quantidades contidas no termo de referência no anexo i do edital licitatório, para atender a demanda do instituto de terras do pará – iterpa. poderá ser obtidos no site da iterpa, www.iterpa.gov. br ou no site www.compraspara.pa.gov.br ou entrega do edital e retiﬁ cações: www.comprasnet.gov.br ou licitacoes@ iterpa.pa.gov.br. danilo augusto dos santos anjos responsável pelo certame: – pregoeiro local de abertura: www.comprasnet.gov.br data de abertura: 18/01/2019 hora de abertura: 10h00min (horário oﬁ cial de brasília/df) projeto/atividade: 21.122.1297.8338 orçamento: elemento de despesa: 0661 fonte: 339040 tipo de licitação: menor preço na comissão permanente de licitação - cpl, pelo telefone (91) 3181.6537, pelos sites: www.compraspara. maiores informações: pa.gov.br, www.iterpa.pa.gov.br, www. comprasnet.gov.br, pelo e-mail: licitacoes@ iterpa.pa.gov.br. ordenador: bruno yoheiji kono ramos – presidente iterpa protocolo: 397326",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
3,DOE_2019-01-07.pdf,"12||1 errata da portaria nº 1173/2018, de 21 de dezembro de 2018, publicada no diário oficial do estado nº 33.768, de 27 de dezembro de 2018, referente ao processo administrativo nº 2012/400264, de interesse de oscar da silva araújo: onde se lê: processo de regularização fundiária não onerosa (doação) de terras; leia-se: processo de regularização fundiária onerosa (compra) de terras. belém(pa), 04 de janeiro de 2019. bruno yoheiji kono ramos-presidente protocolo: 397267",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,errata
4,DOE_2019-01-07.pdf,"portaria nº 006, de 04 de janeiro de 2019 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe confere a lei estadual nº 4.584, de 08 de outubro de 1975, regulamentada pelo decreto nº 63, de 14 de março de 2007, resolve: 1. delegar competência ao servidor jurandir pedro silva de brito, matrícula nº 22.675-1, cpf nº: 115.995.532- 87, ocupante do cargo de coordenador de orçamento e finanças para, em conjunto com o titular do órgão ou seu substituto, assinarem eletronicamente os documentos a seguir relacionados: emitir cheques abrir contas de deposito autorizar cobranca solicitar saldos, extratos e comprovantes requisitar talonarios de cheques receber gratificacoes, diarias, pensoes, salario autorizar debito em conta relativo a operacoe retirar cheques devolvidos requisitar cartao eletronico movimentar conta corrente com cartao eletroni consultar depositos judiciais via internet assinar contrato de abertura de credito assinar a apolice de seguro efetuar transferencias/pagamentos, exceto por sustar/contra-ordenar cheques cancelar cheques baixar cheques efetuar resgates/aplicacoes financeiras cadastrar, alterar e desbloquear senhas efetuar saques - conta corrente efetuar saques - poupanca efetuar pagamentos por meio eletronico efetuar transferencias por meio eletronico efetuar pagamentos, exceto por meio eletronic efetuar transferencias, exceto por meio eletr receber ordens de pagamento efetuar movimentacao financeira no rpg consultar contas/aplic.programas repasse recu liberar arquivos de pagamentos no ger. financ solicitar saldos/extratos, exceto investimento solicitar saldos/extratos de investimentos solicitar saldos/extratos de operacoes de cre emitir comprovantes efetuar transferencia p/ mesma titularidade- efetuar transf. eletrônica p/ alivio de numer assinar contrato de derivativos fechar operacoes de derivativos encerrar contas de deposito consultar obrigacoes do debito direto autoriz cartao transporte - autorizar deb/transf meio assinar certificados de origem e documentos c poder especifico para uma operacao solicitar saldos/extratos de conta judicial 12||2 assinar instr.convenio e contrato prest.servi atualizar faturamento pelo gerenciador financ solicitar/baixar relatorios depositos judicia consultar saldo/extrato de depósitos judiciai bloqueio/desbloqueio deposito judicial efetuar controle, fiscalizacao e auditoria consultar relatorios de servicos de administr 2. os documentos acima descritos deverão ser assinados por, no mínimo, dois ordenadores, podendo ser considerada qualquer combinação dentre os cargos descritos acima. 3. a competência de que trata o ítem 1, refere-se a todas as contas corrente e de aplicação vinculadas ao cnpj nº 05.089.495/0001-90, junto as seguintes instituições bancárias: banco do brasil s.a.; banco do estado do pará s.a. e caixa econômica federal. 4. fazer vigorar os efeitos da presente portaria a partir da data de sua publicação. 5. dê-se ciência, registre-se, publique-se e cumpra-se. bruno yoheiji kono ramos presidente protocolo: 397339",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
5,DOE_2019-01-08.pdf,"20||1 portaria . portaria nº 007/2019 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere a lei estadual nº 4.584, de 08 de outubro de 1975,regulamentada pelo decreto n° 63 de 14 de março de 2007 e; considerandoo processo nº 2019/179 e ofício nº1/2019- cogp/dafi/setur; r e s o l v e: revogar, acontar de 01 de janeiro de 2019,a portaria nº 541/2018, de 17.05.2018, publicada no doe nº 33.621, de 21.05.18, que cedeu oservidor ciro souza goés, matrícula n° 3167984/1, ocupante do cargo/função de economista, paraa secretaria de estado de turismo - setur. publique-se bruno yoheiji kono ramos presidente gabinete da presidência do instituto de terras do pará–iterpa, 07de janeirode 2019. protocolo: 397630",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
6,DOE_2019-01-08.pdf,"licença prêmio . portaria nº 005/2019 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 114/2018caf, datado de 26.12.2018. r e s o l v e: conceder de acordo com o art. 98, da lei nº 5.810 de 24.01.94, 60 (sessenta)dias, de licença prêmio, ao servidor, josé maria de oliveira picanço , matrícula nº3166180/1,of cial administrativo, no período de 02.01.2019 a 02.03.2019 correspondente ao período aquisitivo de 16.01.2000 a 15.01.2003 e 16.01.2003 a 15.01.2006, processo nº 2006/257789. publique-se bruno yoheiji kono ramos",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
7,DOE_2019-01-08.pdf,"presidente gabinete da presidência do instituto de terras do pará – iterpa, em 03 de janeiro de 2019 portaria nº 002/2019 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 134/2018 – grf, datado de 12.12.2018. r e s o l v e: conceder de acordo com o art. 98, da lei nº 5.810 de 24.01.94, 30 (trinta) dias de licença premio a servidora maria das graças gomes henriques, matrícula nº 3167062/1, datilógrafo, no período de 02.01.2019 a 31.01.2019, correspondente ao período aquisitivo de 26.06.2011 a 25.06.2014, processo nº 2014/410820.publique-se. bruno yoheiji kono ramos",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
8,DOE_2019-01-08.pdf,"presidente gabinete da presidência do instituto de terras do pará – iterpa, em 03 de janeiro de 2019. 20||2 portaria nº 003/2019 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 0145/2018 – geo-1, datado de 19.12.2018. r e s o l v e: conceder de acordo com o art. 98, da lei nº 5.810 de 24.01.94, 30 (trinta) dias de licença premio ao servidor, tomaz de nazaré sena ferreira, matrícula nº 31655015/1, agrimensor, no período de 01.02.2019 a 02.03.2019,correspondente ao período aquisitivo de 15.11.1980 a 14.11.1985.publique-se. bruno yoheiji kono ramos presidente gabinete da presidência do instituto de terras do pará – iterpa, em 03 de janeiro de 2019 protocolo: 397636",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
9,DOE_2019-01-08.pdf,"designar servidor . portaria nº 004/2019 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere a lei estadual nº 4.584, de 08 de outubro de 1975 e; considerando o memorando nº 0147 – geo -1, de 20.12.2018; r e s o l v e: designar o servidor, luiz carlos repila de miranda, técnico agrimensor, matrícula nº 3170098/1, para responder pela gerência de georreferenciamento operacional/geo-1, no período de 02.01.2019 a 31.01.2019, na ausência do titular josé eli da costa, matrícula nº 3168131/1 por motivo de férias. publique-se bruno yoheiji kono ramos presidente gabinete da presidência do instituto de terras do pará – iterpa, em 03 de janeiro de 2019 protocolo: 397638",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
