,filename,txt,compra_de_terras,indeferido,cancelamento_titulo,ordem_servico,resgate_adm,titulo_aforamento,cotacao_eletronica,servidor_ferias,titulo_definitivo,apostilamento,filiacao_dominial,suspensao_revogacao_licitacao,prorrogar_prazo,retificacao,procedimento_adm,errata,processo_seletivo,servidor_diaria,cooperacao_tecnica,dispensa_licitacao,resultado_licitacao,regularizacao_fundiaria,contrato,servidor,ccdru,aviso_licitacao,analise_documentos,notifica_processo_adm,nao_onerosa,sem_efeito,permuta,onerosa,areas_rurais,terras_devolutas,outros,classificacao
0,DOE_2017-01-04.pdf,"14||3 portaria . portaria nº 0901/2016 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 060/2016 – deaf, datado de 28.12.2016. r e s o l v e: conceder de acordo com o art. 98, da lei nº 5.810 de 24.01.94, 30 (trinta) dias de licença premio a servidora, sonia maria freitas de souza, matrícula nº 3167607/1, auxiliar administrativo , no período de: 02.01.2017 a 31.01.2017 correspondente ao período aquisitivo de 2000/2003. publique-se. celso antonio trierweiler respondendo pela presidência portaria nº 009/2015 gabinete da presidência do instituto de terras do pará–iterpa, em 28 de dezembro de 2016. protocolo: 134920",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
1,DOE_2017-01-04.pdf,"portaria nº 0898/2016 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 0215/2016 – geo-1, datado de 21.12.2016. r e s o l v e: conceder de acordo com o art. 98, da lei nº 5.810 de 24.01.94, 30 (trinta) dias de licença premio ao servidor, tomaz de nazaré sena ferreira, matrícula nº 31655015/1, agrimensor, no período de 01.02.2017 a 02.03.2017,correspondente ao período aquisitivo de 15.11.1980 a 14.11.1985 publique-se. celso antonio trierweiler respondendo pela presidência portaria nº 009/2015 gabinete da presidência do instituto de terras do pará – iterpa, em 28 de dezembro de 2016 protocolo: 134924",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
2,DOE_2017-01-04.pdf,"errata da portaria nº 871/16, de 06.12.2016 publicada no doe nº 33267/16 de 09.12.2016 onde se lê: matrícula nº 3167682/1 leia-se: matrícula nº 3166821/1 protocolo: 134908",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,errata
3,DOE_2017-01-04.pdf,"portaria nº 0899/2016 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere a lei estadual nº 4.584, de 08 de outubro de 1975 e; considerando o memorando nº 0214/2016 – geo -1, de 20.12.2016; r e s o l v e: designar o servidor, josé hilton da silva cunha, técnico agrimensor, matrícula nº 80845074/1, para responder pela gerência de georreferenciamento operacional/geo-1, no período de 02.01.2017 a 31.01.2017, na ausência do titular josé eli da costa, matrícula nº 3168131/1 por motivo de férias. publique-se celso antonio trierweiler respondendo pela presidência portaria 009/2015 gabinete da presidência do instituto de terras do pará – iter- pa,28 de dezembro de 2016.    protocolo: 134915",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
4,DOE_2017-01-04.pdf,"extrato de portaria de fiscal de contrato nº: 001/2017-iterpa contratante: instituto de terras do pará – iterpa - cnpj: 05.089.495/0001-90 contratado: porto seguro cia de seguros gerais 15||1 - cnpj: 061.198.164/0001-60 fundamentação legal: art.58, inciso iii, art. 66 e 67 da lei 8.666/93 e alterações. contrato nº: 025/2016 objeto: serviço de seguro predial. fiscal: raimundo p. nascimento, lotação: glt, matrícula: 3161595/3 suplente: charles augustus pereira, lotação: glt, matrícula: 54188779/4 data assinatura: 28/12/2016 - ordenador: celso antônio trierweiler – presidente em exercício. protocolo: 134689",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
5,DOE_2017-01-04.pdf,"portaria nº 0902/2016 o presidente do instituto de terras do pará – iterpa, no uso das atribuições que lhe são conferidas no art. 5º, alínea “b” da lei estadual nº 4.584, de 08 de outubro de 1975, e; considerando o memorando nº 0232/2016 – dj/daf, datado de 26.12.2016. resolve: interromper por necessidade de serviço, a partir de 27.12.2016, o período de gozo de férias do servidor, lucas oliveira de almeida sobrinho, procurador autárquico, matrícula nº 57221039/1, marcadas para 12.12.2016 a 10.01.2017, concedidas através da portaria nº 0738/2016 de 21.11.2016, publicada no doe nº033258/16 de 25.11.2016, ﬁ cando os 15(quinze)dias restantes do gozo para 10.02.2017 a 24.02.2017.             publique-se. celso antonio trierweiler resp. pela presidência portaria nº009/2015 gabinete da presidência do instituto de terras do pará–iterpa, em 28 de dezembro de 2016 protocolo: 134925",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,servidor_ferias
6,DOE_2017-01-04.pdf,"contrato . extrato de contrato nº: 025/2016 contratante: instituto de terras do pará – iterpa - cnpj: 05.089.495/0001-90 contratada: porto seguro cia de seguros gerais - cnpj: 061.198.164/0001-60 endereço: av. rio branco, 1489, campos elíseos, cep: 01205-905, rua guaianazes, nº 1238, campos elísios, cep: 01204-001, são paulo (sp). objeto: serviço de seguro predial. fundamentação legal: lei 8.666/93 vigência: 29/12/2016 a 28/12/2017 (12 meses) valor global: r$3.498,00 (tres mil quatrocentos e noventa e oito reais). orçamento/ exercício: 2016 - projeto atividade: 56.21.122.1297.8338 natureza de despesa: 339039 - fonte: 0261/0661/0101 data assinatura: 28/12/2016 - ordenador: celso antônio trierweiler - presidente em exercício iterpa protocolo: 134687",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
7,DOE_2017-01-04.pdf,"termo aditivo a contrato . extrato de termo aditivo nº: 002/2016 - contrato nº: 011/2014 contratante: instituto de terras do pará – iterpa cnpj: 05.089.495/0001-90 contratado: empresa de tecnologia da informação e comunicação do estado pará - prodepa cnpj: 05.089.613/0001-18 objeto do termo: prorrogação do prazo da vigência contratual. fundamentação legal: art. 24, xvi, da lei 8.666/93 e cláusula contratuais. justificativa: permanencia da necessidade de prestação de serviço de tecnologia da informação. vigência: 01/01/2017 a 31/12/2017 (12 meses). orçamento/ exercício: 2016/2017 projeto atividade: 56.201.21.216.1424.8238 natureza de despesa: 339139 fonte: 0101/0261 data assinatura: 30/12/2016 - ordenador: celso antônio trierweiler - presidente iterpa em exercício protocolo: 133432",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,contrato
8,DOE_2017-01-05.pdf,"16||1 portaria . errata do termo aditivo 004 do contrato nº 004/2014 errata da publicação nº 129735, doe nº 33.270, de 14/12/2016, referente ao contrato firmado entre o iterpa e a espólio de rosa martins de barros, onde se lê ‘‘data da vigência: 01/07/2017 a 31/12/2017”, leia-se: “data da vigência: 01/01/2017 a 31/12/2017 (12 meses)”. protocolo: 134949",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,errata
9,DOE_2017-01-06.pdf,"17||2 portaria . portaria nº 007/2017 o presidente do instituto de terras do pará - iterpa, no uso das atribuições que lhe confere a lei estadual nº 4.584, de 08 de outubro de 1975 e; considerando o memorando nº 023/2016 – gda, de 06.12.2016; r e s o l v e: designar, a servidora shirley rene de paiva catuaba batista, bibliotecária, matrícula nº 80845079/1, para responder pela gerência de documentação e arquivo, no período de 27.12.2016 a 25.01.2017, na ausência da titular rosalina ferreira brunini, matrícula nº 3166007/1 por motivo de férias. publique-se daniel nunes lopes",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,servidor
